user_id,product_id,billing_region,shipping_region,payment_type,device_type,browser,order_amount,order_date,num_failed_payments,is_cod,account_age_days,num_prev_orders,loyalty_score,ip_address_risk_score,device_trust_score,device_change_count,is_fraud
U10093,P6742,Delhi,Kolkata,Debit Card,Desktop,Safari,1346.57,2025-06-19,0,No,1145,63,0.17,0.2037709765417706,0.59,3,No
U10093,P6089,Delhi,Chennai,UPI,Mobile,Firefox,518.9,2024-10-08,1,Yes,1145,63,0.17,0.2376151900403701,0.53,3,Yes
U10094,P5623,Pune,Pune,Debit Card,Mobile,Chrome,6343.44,2025-07-21,0,No,1407,26,0.38,0.15883363528520913,0.55,1,No
U10094,P6914,Pune,Guwahati,COD,Mobile,Firefox,6674.9,2025-03-06,1,No,1407,26,0.38,0.06660083621334428,0.5,1,No
U10094,P6421,Pune,Pune,Debit Card,Mobile,Chrome,8504.77,2024-02-29,1,No,1407,26,0.38,0.08231081303061719,0.5,1,Yes
U10094,P5569,Pune,Pune,Credit Card,Mobile,Chrome,2528.6,2024-06-06,1,Yes,1407,26,0.38,0.1250579589304173,0.5,1,No
U10094,P6683,Pune,Pune,Credit Card,Mobile,Safari,1033.47,2024-02-18,3,Yes,1407,26,0.38,0.1476303912552405,0.39,1,Yes
U10095,P5643,Pune,Pune,Credit Card,Mobile,Edge,8670.14,2025-03-09,2,No,863,62,0.51,0.1185389928753077,0.74,1,Yes
U10095,P5230,Pune,Pune,Credit Card,Mobile,Firefox,1834.91,2024-05-27,1,No,863,62,0.51,0.1633766533463416,0.83,1,No
U10095,P5601,Pune,Pune,Credit Card,Mobile,Chrome,9195.46,2025-01-16,1,Yes,863,62,0.51,0.19084528424269157,0.83,1,Yes
U10095,P6853,Pune,Pune,Credit Card,Mobile,Firefox,782.49,2024-06-29,3,Yes,863,62,0.51,0.01849928989700536,0.65,1,Yes
U10095,P6974,Pune,Pune,Credit Card,Mobile,Edge,866.62,2024-10-18,0,Yes,863,62,0.51,0.17595084128425278,0.92,1,No
U10096,P5814,Guwahati,Guwahati,COD,Desktop,Firefox,1582.72,2025-07-02,0,Yes,1853,16,0.22,0.4149284524489214,0.33,2,No
U10096,P6594,Guwahati,Mumbai,Debit Card,Mobile,Safari,1914.41,2025-01-09,1,No,1853,16,0.22,0.29122240522028925,0.29,2,Yes
U10096,P6213,Guwahati,Guwahati,COD,Mobile,Chrome,985.53,2025-04-03,1,Yes,1853,16,0.22,0.3731889841231503,0.29,2,Yes
U10096,P5195,Guwahati,Kolkata,COD,Mobile,Firefox,3161.02,2025-04-16,1,No,1853,16,0.22,0.3817986969849502,0.29,2,Yes
U10096,P6227,Guwahati,Guwahati,COD,Mobile,Safari,922.5,2024-08-29,2,No,1853,16,0.22,0.29550919482563864,0.26,2,Yes
U10096,P6742,Guwahati,Guwahati,COD,Mobile,Safari,5831.37,2024-02-16,0,Yes,1853,16,0.22,0.3469457275027821,0.33,2,No
U10096,P6804,Guwahati,Guwahati,UPI,Mobile,Safari,358.97,2025-08-29,0,No,1853,16,0.22,0.35781992996704565,0.33,2,No
U10097,P5557,Guwahati,Guwahati,Credit Card,Mobile,Safari,1955.09,2024-11-06,1,No,756,72,0.25,0.29600345125244937,0.66,2,No
U10097,P5975,Guwahati,Guwahati,COD,Mobile,Edge,4559.35,2024-08-19,1,Yes,756,72,0.25,0.3330541680729149,0.66,2,No
U10097,P6047,Guwahati,Guwahati,Credit Card,Desktop,Safari,1437.28,2024-07-02,1,No,756,72,0.25,0.4200588734744348,0.66,2,No
U10097,P5285,Guwahati,Guwahati,Wallet,Desktop,Firefox,1740.94,2025-04-11,0,Yes,756,72,0.25,0.43416620465681344,0.73,2,No
U10097,P5853,Guwahati,Delhi,Credit Card,Mobile,Firefox,289.52,2025-04-15,2,No,756,72,0.25,0.29482085351082227,0.58,2,Yes
U10097,P5541,Guwahati,Guwahati,Debit Card,Mobile,Edge,660.44,2024-09-23,1,No,756,72,0.25,0.21676321681661703,0.66,2,No
U10097,P5044,Guwahati,Guwahati,Credit Card,Desktop,Chrome,2539.72,2024-05-21,1,Yes,756,72,0.25,0.41186788982136346,0.66,2,No
U10097,P6055,Guwahati,Guwahati,COD,Mobile,Firefox,1409.38,2024-03-20,2,Yes,756,72,0.25,0.441120642756214,0.58,2,Yes
U10098,P6954,Hyderabad,Hyderabad,COD,Mobile,Safari,3200.23,2025-07-17,1,No,883,32,0.27,0.1638382803090796,0.44,2,No
U10098,P6944,Hyderabad,Hyderabad,COD,Tablet,Chrome,411.33,2024-11-22,1,No,883,32,0.27,0.10564990708142943,0.44,2,No
U10099,P6487,Lucknow,Lucknow,COD,Desktop,Chrome,1226.88,2025-03-31,2,Yes,80,83,0.36,0.24581365746553743,0.73,2,Yes
U10099,P5566,Lucknow,Lucknow,Debit Card,Mobile,Chrome,4672.81,2024-02-08,0,Yes,80,83,0.36,0.3308387839907879,0.91,2,Yes
U10099,P6111,Lucknow,Lucknow,COD,Mobile,Firefox,2260.86,2024-08-05,0,Yes,80,83,0.36,0.3527339489150898,0.91,2,Yes
U10099,P6496,Lucknow,Lucknow,Debit Card,Mobile,Firefox,1230.16,2025-06-11,2,Yes,80,83,0.36,0.26700955618354266,0.73,2,Yes
U10099,P6683,Lucknow,Lucknow,Debit Card,Mobile,Firefox,4094.24,2024-01-21,1,No,80,83,0.36,0.3137529034158152,0.82,2,Yes
U10099,P6817,Lucknow,Lucknow,Wallet,Desktop,Chrome,602.28,2025-06-04,1,Yes,80,83,0.36,0.2782644735047277,0.82,2,Yes
U10099,P6108,Lucknow,Lucknow,Wallet,Mobile,Edge,357.93,2024-12-15,2,Yes,80,83,0.36,0.33769678024917277,0.73,2,Yes
U10099,P5173,Lucknow,Lucknow,COD,Mobile,Chrome,7481.86,2025-02-14,1,No,80,83,0.36,0.19705788763736676,0.82,2,Yes
U10100,P6593,Chennai,Chennai,COD,Desktop,Edge,4359.79,2025-06-27,2,No,1718,76,0.44,0.19983362632703844,0.76,2,Yes
U10100,P6726,Chennai,Chennai,Credit Card,Desktop,Edge,296.07,2024-11-15,0,No,1718,76,0.44,0.16170258763874798,0.95,2,No
U10100,P5457,Chennai,Chennai,UPI,Mobile,Chrome,6940.41,2024-01-09,1,No,1718,76,0.44,0.27160344349965193,0.85,2,No
U10100,P5443,Chennai,Chennai,Credit Card,Mobile,Safari,1879.59,2025-05-31,1,No,1718,76,0.44,0.19559948435981228,0.85,2,No
U10100,P5690,Chennai,Chennai,Debit Card,Mobile,Edge,15262.65,2024-12-03,2,Yes,1718,76,0.44,0.21538705848214015,0.76,2,Yes
U10101,P5144,Hyderabad,Hyderabad,Credit Card,Desktop,Safari,6346.39,2025-06-24,5,Yes,1751,91,0.32,0.07284233881635599,0.46,2,Yes
U10101,P5377,Hyderabad,Bangalore,Wallet,Mobile,Firefox,6718.7,2024-02-02,1,No,1751,91,0.32,0.1089286248453264,0.83,2,No
U10101,P6041,Hyderabad,Hyderabad,COD,Desktop,Edge,1366.53,2024-06-21,0,No,1751,91,0.32,0.13972533724104488,0.93,2,No
U10101,P6634,Hyderabad,Hyderabad,UPI,Mobile,Chrome,5636.99,2025-07-06,3,Yes,1751,91,0.32,0.10202892142802684,0.65,2,Yes
U10101,P5757,Hyderabad,Hyderabad,Wallet,Mobile,Edge,798.48,2024-06-26,2,No,1751,91,0.32,0.1078867864332338,0.74,2,Yes
U10101,P6495,Hyderabad,Chennai,COD,Mobile,Safari,2305.75,2024-01-07,2,Yes,1751,91,0.32,0.1331481581808411,0.74,2,Yes
U10102,P6231,Hyderabad,Hyderabad,COD,Mobile,Edge,1934.66,2024-10-19,0,Yes,604,28,0.12,0.03433727391932752,0.31,2,No
U10102,P5415,Hyderabad,Hyderabad,Debit Card,Mobile,Safari,679.75,2025-06-05,0,No,604,28,0.12,0.09377922719407206,0.31,2,No
U10102,P6256,Hyderabad,Hyderabad,UPI,Mobile,Firefox,1061.82,2024-01-15,0,No,604,28,0.12,0.15943982208763902,0.31,2,No
U10102,P5330,Hyderabad,Hyderabad,Wallet,Mobile,Chrome,1929.09,2025-02-16,0,Yes,604,28,0.12,0.10031778204486073,0.31,2,No
U10102,P5084,Hyderabad,Hyderabad,COD,Mobile,Edge,581.48,2025-04-25,2,No,604,28,0.12,0.23682861112785908,0.25,2,Yes
U10102,P5900,Hyderabad,Hyderabad,Wallet,Desktop,Firefox,463.36,2025-07-19,0,No,604,28,0.12,0.12453722261006683,0.31,2,No
U10102,P6887,Hyderabad,Hyderabad,Wallet,Mobile,Safari,239.95,2025-09-15,0,Yes,604,28,0.12,0.02739874134332078,0.31,2,No
U10102,P5695,Hyderabad,Lucknow,COD,Desktop,Safari,831.61,2024-02-17,3,No,604,28,0.12,0.14219374004466176,0.21,2,Yes
U10103,P5838,Mumbai,Mumbai,Credit Card,Desktop,Edge,1752.94,2025-08-29,1,No,1243,12,0.18,0.09720386093982436,0.23,2,No
U10103,P6961,Mumbai,Mumbai,Debit Card,Desktop,Firefox,2016.47,2025-03-09,2,No,1243,12,0.18,0.16699967744325922,0.21,2,Yes
U10103,P6769,Mumbai,Mumbai,Wallet,Mobile,Chrome,318.87,2024-06-12,0,No,1243,12,0.18,0.12171359028973061,0.26,2,No
U10103,P6293,Mumbai,Chennai,Debit Card,Mobile,Firefox,2031.79,2025-03-31,2,No,1243,12,0.18,0.1250287927134033,0.21,2,Yes
U10104,P6541,Mumbai,Lucknow,COD,Desktop,Chrome,5237.72,2025-07-13,3,No,1178,45,0.41,0.20175788411814263,0.5,3,Yes
U10104,P5710,Mumbai,Mumbai,UPI,Mobile,Safari,265.2,2025-07-31,0,No,1178,45,0.41,0.07082570497279765,0.71,3,No
U10104,P5533,Mumbai,Mumbai,UPI,Desktop,Chrome,5484.14,2024-09-09,0,No,1178,45,0.41,0.12573726213515327,0.71,3,No
U10104,P6478,Mumbai,Mumbai,UPI,Desktop,Chrome,2190.35,2024-03-10,0,No,1178,45,0.41,0.12014900514460575,0.71,3,No
U10104,P6868,Mumbai,Mumbai,COD,Tablet,Chrome,865.06,2024-06-23,0,Yes,1178,45,0.41,0.21685195629525097,0.71,3,No
U10104,P5225,Mumbai,Mumbai,UPI,Mobile,Chrome,11897.73,2025-02-05,0,No,1178,45,0.41,0.1325542799445488,0.71,3,Yes
U10104,P6937,Mumbai,Mumbai,UPI,Mobile,Edge,1325.54,2025-06-13,1,No,1178,45,0.41,0.10292113747002091,0.64,3,No
U10104,P6138,Mumbai,Mumbai,Wallet,Mobile,Edge,3340.51,2025-08-18,3,No,1178,45,0.41,0.16156217586463453,0.5,3,Yes
U10105,P5382,Hyderabad,Hyderabad,COD,Desktop,Edge,5430.01,2025-02-04,0,No,179,34,0.23,0.07528569080256865,0.46,2,No
U10105,P6682,Hyderabad,Kolkata,COD,Mobile,Firefox,2300.17,2024-05-23,1,No,179,34,0.23,0.0825314622116719,0.41,2,No
U10105,P6392,Hyderabad,Hyderabad,Wallet,Mobile,Firefox,234.33,2024-08-21,0,No,179,34,0.23,0.1545059108279925,0.46,2,No
U10105,P5202,Hyderabad,Hyderabad,Debit Card,Mobile,Edge,2907.69,2024-12-29,1,Yes,179,34,0.23,0.0,0.41,2,No
U10105,P5913,Hyderabad,Hyderabad,UPI,Desktop,Edge,10607.94,2024-01-03,0,No,179,34,0.23,0.07179858338352324,0.46,2,Yes
U10105,P6498,Hyderabad,Hyderabad,Wallet,Mobile,Safari,2160.94,2025-01-29,1,No,179,34,0.23,0.08616158486979286,0.41,2,No
U10105,P6947,Hyderabad,Hyderabad,UPI,Desktop,Chrome,5669.07,2024-08-28,0,No,179,34,0.23,0.19725634335123549,0.46,2,No
U10105,P5307,Hyderabad,Hyderabad,COD,Desktop,Safari,1656.4,2025-08-31,2,No,179,34,0.23,0.14226654079274526,0.37,2,Yes
U10106,P6488,Kolkata,Kolkata,Credit Card,Desktop,Edge,4263.07,2024-10-29,0,No,343,5,0.34,0.24841366737742127,0.37,2,No
U10106,P5235,Kolkata,Kolkata,Credit Card,Mobile,Firefox,1531.45,2025-03-04,1,Yes,343,5,0.34,0.24483990250383023,0.34,2,No
U10106,P6704,Kolkata,Kolkata,Credit Card,Mobile,Chrome,485.94,2025-09-14,2,Yes,343,5,0.34,0.2561734269069145,0.3,2,Yes
U10106,P5966,Kolkata,Kolkata,UPI,Mobile,Chrome,4512.14,2025-03-20,2,Yes,343,5,0.34,0.26228012311634497,0.3,2,Yes
U10107,P5970,Lucknow,Lucknow,Wallet,Tablet,Edge,1329.48,2025-05-08,2,No,599,81,0.19,0.3062767768995275,0.58,3,Yes
U10107,P5095,Lucknow,Lucknow,UPI,Desktop,Edge,1017.35,2025-03-25,1,No,599,81,0.19,0.39732869632316253,0.66,3,No
U10107,P6836,Lucknow,Lucknow,COD,Mobile,Firefox,607.21,2025-08-27,0,No,599,81,0.19,0.2780398280822069,0.73,3,No
U10107,P6973,Lucknow,Mumbai,Debit Card,Mobile,Safari,1003.6,2024-04-24,0,No,599,81,0.19,0.3087193814503842,0.73,3,No
U10107,P6462,Lucknow,Lucknow,COD,Mobile,Chrome,6107.15,2025-04-07,1,No,599,81,0.19,0.3018996053234104,0.66,3,No
U10107,P6462,Lucknow,Lucknow,Debit Card,Mobile,Chrome,792.49,2024-03-01,1,No,599,81,0.19,0.3469639520741539,0.66,3,No
U10107,P5498,Lucknow,Lucknow,UPI,Mobile,Edge,568.3,2024-09-05,3,No,599,81,0.19,0.26533878597114063,0.51,3,Yes
U10107,P6005,Lucknow,Kolkata,Credit Card,Mobile,Edge,3384.81,2024-10-02,1,No,599,81,0.19,0.2816591801620062,0.66,3,No
U10108,P6045,Chennai,Chennai,Debit Card,Desktop,Safari,301.3,2025-05-06,2,Yes,1395,68,0.2,0.10441731420328872,0.52,2,Yes
U10108,P5869,Chennai,Chennai,Credit Card,Mobile,Safari,918.72,2024-06-10,0,No,1395,68,0.2,0.22935074180318882,0.65,2,No
U10108,P5959,Chennai,Delhi,UPI,Mobile,Chrome,3946.5,2025-04-17,1,No,1395,68,0.2,0.1038551376757097,0.59,2,No
U10109,P5026,Hyderabad,Hyderabad,Credit Card,Mobile,Safari,991.51,2024-04-23,1,No,334,46,0.17,0.14697782265584025,0.43,2,No
U10109,P5761,Hyderabad,Hyderabad,UPI,Mobile,Edge,1699.08,2025-05-16,0,No,334,46,0.17,0.20405478466643512,0.48,2,No
U10109,P6204,Hyderabad,Hyderabad,COD,Mobile,Edge,3259.44,2024-11-19,3,Yes,334,46,0.17,0.21628677102292998,0.33,2,Yes
U10109,P6099,Hyderabad,Hyderabad,Credit Card,Desktop,Edge,1463.47,2024-12-19,1,Yes,334,46,0.17,0.10470157514273898,0.43,2,No
U10109,P5529,Hyderabad,Hyderabad,Debit Card,Mobile,Chrome,3498.68,2025-05-21,2,No,334,46,0.17,0.10270611999979982,0.38,2,Yes
U10109,P5208,Hyderabad,Hyderabad,Debit Card,Mobile,Safari,3556.19,2024-03-17,2,No,334,46,0.17,0.11629405396527448,0.38,2,Yes
U10110,P6422,Pune,Pune,Credit Card,Mobile,Safari,9532.43,2024-11-27,2,Yes,1745,24,0.29,0.1450369665136596,0.36,2,Yes
U10110,P5042,Pune,Pune,Debit Card,Mobile,Edge,7919.45,2025-03-02,3,No,1745,24,0.29,0.09339520225631891,0.31,2,Yes
U10110,P5112,Pune,Pune,Wallet,Desktop,Safari,1511.62,2025-02-12,0,No,1745,24,0.29,0.08631308267981513,0.45,2,No
U10110,P5635,Pune,Pune,Credit Card,Mobile,Safari,2678.24,2025-03-04,0,No,1745,24,0.29,0.15363528368135465,0.45,2,No
U10110,P6024,Pune,Lucknow,Debit Card,Mobile,Safari,5250.19,2024-06-28,0,No,1745,24,0.29,0.10218376421724193,0.45,2,No
U10111,P6137,Lucknow,Bangalore,Debit Card,Mobile,Safari,1461.48,2024-11-13,2,Yes,711,65,0.24,0.2923455608686475,0.54,2,Yes
U10111,P5872,Lucknow,Lucknow,Credit Card,Mobile,Safari,503.83,2024-05-11,0,No,711,65,0.24,0.25619341190904266,0.67,2,No
U10111,P5019,Lucknow,Lucknow,UPI,Mobile,Firefox,479.0,2024-06-29,1,No,711,65,0.24,0.3513515191732033,0.61,2,No
U10111,P5833,Lucknow,Chennai,UPI,Mobile,Chrome,1564.54,2025-03-18,1,No,711,65,0.24,0.31235390674279556,0.61,2,No
U10111,P5341,Lucknow,Lucknow,Credit Card,Mobile,Firefox,4255.81,2025-05-05,1,No,711,65,0.24,0.29941387254331936,0.61,2,No
U10111,P6441,Lucknow,Bangalore,COD,Tablet,Edge,5268.02,2024-09-24,0,Yes,711,65,0.24,0.20690126179991747,0.67,2,Yes
U10111,P6754,Lucknow,Lucknow,Wallet,Mobile,Safari,772.63,2024-07-28,0,Yes,711,65,0.24,0.34772491976958325,0.67,2,No
U10112,P6549,Mumbai,Mumbai,UPI,Mobile,Safari,3744.31,2024-06-13,2,No,867,9,0.1,0.09328760655739471,0.13,2,Yes
U10112,P6276,Mumbai,Mumbai,Wallet,Tablet,Edge,3885.5,2025-02-16,2,No,867,9,0.1,0.17259594805097822,0.13,2,Yes
U10113,P5775,Pune,Pune,Debit Card,Desktop,Chrome,1965.83,2025-06-29,1,Yes,1836,55,0.21,0.061073284264236215,0.52,3,No
U10113,P6204,Pune,Pune,UPI,Mobile,Safari,1245.87,2025-01-24,0,No,1836,55,0.21,0.046345052834660366,0.58,3,No
U10113,P6110,Pune,Pune,UPI,Desktop,Safari,1703.1,2025-01-22,2,No,1836,55,0.21,0.14640757422363354,0.46,3,Yes
U10113,P6923,Pune,Pune,COD,Mobile,Chrome,3296.18,2025-04-29,1,No,1836,55,0.21,0.10508289496214936,0.52,3,No
U10113,P5273,Pune,Pune,Credit Card,Tablet,Edge,4196.27,2025-02-27,2,No,1836,55,0.21,0.10205200593255692,0.46,3,Yes
U10114,P5211,Mumbai,Mumbai,Debit Card,Desktop,Firefox,4144.09,2025-09-11,0,Yes,1107,29,0.1,0.24752547445297635,0.29,2,Yes
U10114,P5714,Mumbai,Delhi,Wallet,Mobile,Safari,2875.93,2024-01-29,0,No,1107,29,0.1,0.24675178677167764,0.29,2,Yes
U10114,P6671,Mumbai,Kolkata,Credit Card,Mobile,Chrome,2819.05,2024-09-21,0,Yes,1107,29,0.1,0.13765229492735584,0.29,2,Yes
U10114,P6556,Mumbai,Kolkata,COD,Desktop,Chrome,1198.87,2025-04-02,2,Yes,1107,29,0.1,0.08464268666351334,0.23,2,Yes
U10114,P6922,Mumbai,Mumbai,Wallet,Desktop,Chrome,383.89,2025-07-19,0,No,1107,29,0.1,0.22069059111139655,0.29,2,No
U10114,P6811,Mumbai,Mumbai,COD,Mobile,Edge,251.22,2024-08-30,1,Yes,1107,29,0.1,0.08276957234632656,0.26,2,Yes
U10114,P5475,Mumbai,Mumbai,Wallet,Mobile,Firefox,4145.24,2025-08-23,3,No,1107,29,0.1,0.17375994713827478,0.21,2,Yes
U10114,P5339,Mumbai,Mumbai,Credit Card,Mobile,Safari,352.62,2025-01-07,0,Yes,1107,29,0.1,0.13660537791508479,0.29,2,Yes
U10115,P6284,Mumbai,Mumbai,COD,Mobile,Safari,6035.13,2025-05-25,2,No,1032,4,0.39,0.15379997103259757,0.33,1,Yes
U10115,P5730,Mumbai,Lucknow,Wallet,Mobile,Edge,1865.64,2024-09-03,1,No,1032,4,0.39,0.21131457854242872,0.38,1,No
U10115,P6865,Mumbai,Jaipur,Wallet,Mobile,Edge,3695.78,2024-04-25,1,No,1032,4,0.39,0.11065778015614104,0.38,1,No
U10115,P6497,Mumbai,Mumbai,COD,Mobile,Chrome,3794.72,2024-01-24,1,No,1032,4,0.39,0.11959196379265008,0.38,1,No
U10115,P6601,Mumbai,Mumbai,Credit Card,Mobile,Safari,226.0,2025-03-10,2,No,1032,4,0.39,0.18790262000156543,0.33,1,Yes
U10115,P5423,Mumbai,Mumbai,Debit Card,Mobile,Firefox,3121.87,2024-08-14,1,No,1032,4,0.39,0.23944091535184603,0.38,1,No
U10116,P6388,Lucknow,Lucknow,Wallet,Desktop,Chrome,667.87,2024-10-07,2,No,473,32,0.6,0.4237086981651889,0.65,3,Yes
U10116,P5920,Lucknow,Kolkata,Wallet,Mobile,Edge,2528.61,2024-08-08,0,No,473,32,0.6,0.22745946637284503,0.81,3,No
U10116,P6670,Lucknow,Lucknow,COD,Mobile,Firefox,1343.19,2025-05-14,0,No,473,32,0.6,0.27901946868668437,0.81,3,No
U10116,P6332,Lucknow,Delhi,UPI,Tablet,Firefox,891.05,2025-08-24,1,No,473,32,0.6,0.2484228569326729,0.73,3,No
U10117,P5635,Mumbai,Mumbai,Wallet,Mobile,Firefox,2313.9,2025-03-29,1,No,642,64,0.25,0.19232758376992767,0.61,3,No
U10117,P6433,Mumbai,Mumbai,COD,Mobile,Firefox,981.1,2024-01-08,1,No,642,64,0.25,0.15304337067637874,0.61,3,No
U10117,P6819,Mumbai,Hyderabad,UPI,Mobile,Firefox,8342.72,2024-11-13,0,No,642,64,0.25,0.19388936874818744,0.68,3,Yes
U10117,P6407,Mumbai,Mumbai,Credit Card,Desktop,Firefox,2853.46,2024-06-25,1,No,642,64,0.25,0.13024427986923784,0.61,3,No
U10117,P6521,Mumbai,Mumbai,COD,Tablet,Firefox,6452.91,2025-07-05,2,No,642,64,0.25,0.1849764002215144,0.54,3,Yes
U10117,P6042,Mumbai,Mumbai,UPI,Mobile,Chrome,2745.3,2024-10-26,1,Yes,642,64,0.25,0.1410529884125183,0.61,3,No
U10117,P5024,Mumbai,Mumbai,COD,Mobile,Chrome,334.57,2025-06-04,3,No,642,64,0.25,0.1571115242103434,0.47,3,Yes
U10117,P6000,Mumbai,Pune,Debit Card,Mobile,Edge,3387.66,2025-07-26,1,No,642,64,0.25,0.1211879515224831,0.61,3,No
U10118,P6473,Jaipur,Jaipur,Wallet,Mobile,Chrome,7174.98,2025-01-25,0,No,1022,17,0.51,0.3480021807612531,0.62,1,Yes
U10118,P6798,Jaipur,Jaipur,Debit Card,Mobile,Firefox,1581.26,2024-07-05,0,Yes,1022,17,0.51,0.21686413151985312,0.62,1,No
U10119,P6301,Delhi,Delhi,COD,Mobile,Chrome,1316.35,2024-02-26,3,No,293,95,0.64,0.19431349510161314,0.89,1,Yes
U10119,P5533,Delhi,Pune,Debit Card,Mobile,Edge,1728.07,2025-05-30,2,Yes,293,95,0.64,0.28904419914694596,1.0,1,Yes
U10119,P5604,Delhi,Delhi,Credit Card,Mobile,Safari,2720.72,2025-03-06,1,No,293,95,0.64,0.263799086761442,1.0,1,No
U10119,P5976,Delhi,Delhi,UPI,Mobile,Edge,5663.41,2025-07-03,2,No,293,95,0.64,0.15783910891423683,1.0,1,Yes
U10119,P5271,Delhi,Mumbai,COD,Mobile,Chrome,1369.62,2024-10-03,1,No,293,95,0.64,0.160381851487586,1.0,1,No
U10119,P5052,Delhi,Delhi,UPI,Mobile,Chrome,3045.09,2024-11-04,0,No,293,95,0.64,0.2257037349306247,1.0,1,No
U10120,P5732,Jaipur,Jaipur,Wallet,Desktop,Firefox,3078.79,2024-09-11,1,Yes,1106,48,0.14,0.3124966866345191,0.41,3,No
U10120,P5757,Jaipur,Jaipur,UPI,Tablet,Safari,1426.59,2024-10-25,0,Yes,1106,48,0.14,0.33949518602272666,0.46,3,No
U10120,P6503,Jaipur,Lucknow,UPI,Mobile,Edge,1255.91,2024-09-12,0,Yes,1106,48,0.14,0.20953701267021796,0.46,3,Yes
U10120,P6880,Jaipur,Jaipur,UPI,Mobile,Safari,1788.72,2024-09-16,2,No,1106,48,0.14,0.3457896706359801,0.37,3,Yes
U10120,P6818,Jaipur,Jaipur,Credit Card,Mobile,Safari,3570.7,2025-02-18,1,Yes,1106,48,0.14,0.23492848996135035,0.41,3,No
U10120,P6071,Jaipur,Jaipur,Credit Card,Mobile,Safari,620.11,2025-09-08,1,No,1106,48,0.14,0.3467336892067839,0.41,3,No
U10120,P6277,Jaipur,Jaipur,Debit Card,Mobile,Firefox,1577.13,2025-05-15,2,No,1106,48,0.14,0.19922884585504452,0.37,3,Yes
U10120,P5968,Jaipur,Guwahati,COD,Mobile,Safari,696.13,2024-08-18,2,No,1106,48,0.14,0.2243022913951029,0.37,3,Yes
U10121,P5763,Delhi,Delhi,UPI,Mobile,Firefox,886.37,2024-03-30,4,No,1625,10,0.42,0.28605077372125237,0.29,2,Yes
U10121,P5250,Delhi,Delhi,COD,Desktop,Chrome,1553.77,2025-07-25,1,No,1625,10,0.42,0.28880188186300776,0.44,2,No
U10121,P6908,Delhi,Delhi,Debit Card,Mobile,Edge,748.36,2025-03-23,1,No,1625,10,0.42,0.20501676704140562,0.44,2,No
U10121,P5963,Delhi,Delhi,Wallet,Desktop,Safari,623.27,2025-06-05,2,Yes,1625,10,0.42,0.18353552579978613,0.39,2,Yes
U10122,P5322,Guwahati,Lucknow,Debit Card,Mobile,Edge,2851.59,2024-11-06,0,Yes,1033,84,0.17,0.3491973135228473,0.73,2,Yes
U10122,P5333,Guwahati,Mumbai,UPI,Mobile,Edge,666.93,2024-09-25,1,Yes,1033,84,0.17,0.37073639754612453,0.66,2,Yes
U10122,P6706,Guwahati,Guwahati,COD,Mobile,Chrome,5535.79,2024-10-26,1,No,1033,84,0.17,0.3752405311840861,0.66,2,No
U10122,P5739,Guwahati,Guwahati,Credit Card,Mobile,Firefox,965.65,2024-11-27,0,No,1033,84,0.17,0.3352633715352645,0.73,2,No
U10122,P5734,Guwahati,Guwahati,COD,Desktop,Firefox,1276.38,2024-03-26,2,No,1033,84,0.17,0.25322633769149666,0.58,2,Yes
U10122,P5044,Guwahati,Guwahati,UPI,Desktop,Edge,2738.23,2025-06-28,1,No,1033,84,0.17,0.32281482159201325,0.66,2,No
U10122,P5819,Guwahati,Guwahati,Wallet,Mobile,Edge,5571.44,2025-06-07,1,No,1033,84,0.17,0.27224983581654405,0.66,2,No
U10123,P5590,Guwahati,Guwahati,Debit Card,Mobile,Edge,801.17,2024-03-11,1,Yes,1673,25,0.31,0.38829053108279965,0.43,1,No
U10123,P6666,Guwahati,Guwahati,Wallet,Mobile,Safari,408.41,2025-06-10,0,No,1673,25,0.31,0.36844467507901807,0.48,1,No
U10124,P6196,Mumbai,Mumbai,UPI,Desktop,Firefox,1956.68,2025-05-28,0,Yes,34,62,0.11,0.14443756094891683,0.52,2,Yes
U10124,P5703,Mumbai,Mumbai,Debit Card,Mobile,Safari,923.98,2025-09-23,0,No,34,62,0.11,0.13746162876563925,0.52,2,Yes
U10124,P5662,Mumbai,Mumbai,Wallet,Mobile,Edge,1892.57,2024-08-22,0,No,34,62,0.11,0.2483052120291967,0.52,2,Yes
U10124,P6366,Mumbai,Mumbai,COD,Desktop,Firefox,266.62,2025-07-19,0,No,34,62,0.11,0.20731968377695692,0.52,2,Yes
U10124,P5874,Mumbai,Mumbai,Credit Card,Mobile,Safari,7578.47,2025-03-22,0,No,34,62,0.11,0.1602660533777002,0.52,2,Yes
U10124,P6763,Mumbai,Mumbai,COD,Mobile,Firefox,1162.4,2024-11-04,0,No,34,62,0.11,0.12309754252525071,0.52,2,Yes
U10125,P6647,Chennai,Chennai,Wallet,Mobile,Edge,348.81,2025-04-12,0,No,1156,88,0.36,0.24449986185146433,0.95,1,No
U10125,P5892,Chennai,Chennai,Wallet,Mobile,Chrome,629.44,2024-02-03,2,Yes,1156,88,0.36,0.1855250196373276,0.76,1,Yes
U10125,P5007,Chennai,Chennai,Wallet,Mobile,Edge,2524.35,2025-02-23,0,Yes,1156,88,0.36,0.14758356793262858,0.95,1,No
U10126,P5829,Chennai,Chennai,Debit Card,Mobile,Edge,2667.57,2024-02-14,0,No,1249,85,0.38,0.15047071296563697,0.95,1,No
