Loan_Amount,Interest_Rate,Tenure_Months,Credit_Score,Income,Employment_Type,Debt_to_Income_Ratio,Collateral_Value,Late_Payments,Missed_EMI_Count,Default,Risk_Score,Prob_Default
815313,12.78,12,868,184302,Salaried,1.14,1285412,2,0,No,0.9381364391053814,0.7187230731471779
1581266,14.36,12,669,165592,Salaried,0.97,488161,0,3,Yes,5.066084045928145,0.993732459773228
466880,17.07,12,458,198006,Salaried,0.13,1199110,1,2,Yes,4.256872503863519,0.986031348451663
641460,14.49,84,574,40566,Salaried,0.69,846462,3,1,Yes,7.57232487797663,0.9994857696497124
790976,7.83,60,541,88193,Contractual,0.86,723879,0,2,Yes,6.272108098148379,0.9981153149635099
831239,12.92,36,304,176206,Salaried,0.92,1891419,2,0,Yes,6.566561532146087,0.9985953500729979
1191840,13.28,36,895,156417,Salaried,0.33,1234854,1,0,No,1.061222974484871,0.7429241879403874
820746,11.09,36,660,136015,Salaried,1.05,97469,2,1,No,4.006102788908086,0.9821212653195642
863168,14.84,60,758,187257,Salaried,1.15,1619814,0,0,No,1.5261943211735742,0.8214488154705462
275281,17.21,48,547,145956,Contractual,0.36,1444315,2,2,Yes,3.5056497437583927,0.9708480947681667
1070545,17.11,24,622,85744,Salaried,1.07,1502718,1,3,Yes,6.427775688872303,0.9983865659576103
1735723,11.41,24,574,48455,Salaried,0.21,1189325,3,1,Yes,13.639568482784712,0.9999988076324329
948613,7.36,12,200,174090,Salaried,0.16,731188,3,1,Yes,8.585360790395773,0.999813214114366
1492646,17.82,48,872,69219,Salaried,0.24,1194737,2,0,No,5.260232436180818,0.9948327419586993
1450804,16.07,60,421,60991,Salaried,0.16,1446373,2,1,Yes,10.950987847933849,0.999982459628454
1530415,7.5,36,576,88616,Self-Employed,1.03,405123,2,2,Yes,8.90805646835786,0.999864723774308
319536,17.05,12,857,102438,Self-Employed,0.16,398825,0,1,No,-0.09103997539975406,0.4772557132264211
367824,16.44,12,752,131841,Self-Employed,0.4,1755089,2,0,No,1.0069718069492795,0.7324271089694693
1356002,12.23,84,689,155558,Salaried,0.21,1885547,2,2,No,4.489938953102166,0.9889031921141017
227789,13.1,36,593,184934,Self-Employed,0.42,437359,1,1,Yes,2.615852729442216,0.9318748918807671
1611729,10.79,60,635,73870,Salaried,0.2,1071512,3,0,Yes,8.476368733360408,0.9997917095473806
792452,6.66,48,897,101694,Salaried,0.83,1885190,1,0,No,1.8447544397899578,0.8635100369330473
887291,10.02,36,745,58856,Self-Employed,0.25,501477,1,1,No,5.437687576457796,0.9956693068727395
175657,15.63,24,509,116407,Salaried,1.04,897691,2,1,Yes,3.7761970027575655,0.9776034459371212
1333743,6.06,24,889,46379,Salaried,1.0,230596,1,2,Yes,9.132242933224088,0.9998918888885716
731669,10.0,48,601,79729,Self-Employed,0.12,1667906,1,0,No,4.657751491510826,0.990601400000805
1579247,10.78,60,357,174450,Salaried,1.09,799595,0,3,Yes,8.383482659787905,0.999771439873377
1817670,12.45,48,237,69353,Salaried,0.13,782046,3,1,Yes,14.007187987541993,0.9999991744275506
1169043,17.04,48,817,196068,Salaried,0.36,1225705,2,0,No,1.2427309504865658,0.7760390179690964
1282310,10.16,12,392,29031,Contractual,0.14,1716473,2,1,Yes,17.84044421480486,0.999999982135391
1721370,10.16,84,626,80982,Unemployed,0.47,1595283,4,0,Yes,8.75819485811662,0.9998428566345929
159751,14.85,60,727,51683,Contractual,0.67,730351,1,0,No,1.3877933072770543,0.8002397235404571
1479626,11.43,36,492,129091,Salaried,0.98,645499,3,0,Yes,7.058065043264055,0.99914029832179
861774,8.7,84,534,132797,Salaried,0.47,1433482,2,1,Yes,5.369822593883899,0.9953666111711301
1791093,11.43,48,460,163690,Salaried,0.88,205671,2,0,Yes,6.98209453845684,0.9990725043601711
511079,7.69,48,630,21587,Salaried,0.31,525122,1,0,Yes,8.98576082055558,0.9998748360390222
418452,8.12,60,428,77790,Salaried,0.93,294358,3,0,Yes,6.129108882889831,0.9978262142251513
156081,11.98,60,349,46480,Salaried,0.36,1796870,1,1,Yes,5.763074153757889,0.9968683982659928
1033237,11.03,48,822,166599,Salaried,0.26,1303446,2,1,No,2.125415329623827,0.893348983704453
1711909,16.98,24,791,38569,Unemployed,0.3,1541820,1,0,Yes,12.810686172833101,0.9999972685799092
608986,10.35,36,537,26151,Salaried,0.3,776646,3,2,Yes,10.773687908684181,0.9999790570577092
160078,12.97,72,342,59739,Salaried,0.66,526701,3,2,Yes,6.467053574716684,0.9984486133979218
1965631,13.59,24,637,47954,Salaried,1.03,1582369,1,3,Yes,15.106478354256161,0.9999997249955698
72671,6.16,36,551,124373,Contractual,0.19,776041,2,1,Yes,3.5279563195656074,0.9714728295752861
1516976,13.96,36,859,181375,Self-Employed,0.88,889234,0,0,No,1.607793062255915,0.8331047566464302
1454104,8.14,36,389,49700,Self-Employed,0.82,1181753,2,0,Yes,13.436954393024815,0.999998539827317
1709066,17.53,48,745,138728,Contractual,1.06,1247752,2,0,No,4.10903051534898,0.9838416897425055
101663,7.78,72,631,81788,Salaried,0.37,390447,0,2,No,2.8625685593648615,0.9459647430758507
1114284,10.98,24,324,86045,Salaried,0.6,500850,3,0,Yes,9.07000435818467,0.9998849472015036
1976914,7.02,24,412,183914,Salaried,1.12,1163473,4,2,Yes,9.067736561653817,0.9998846860192113
361955,17.96,24,343,159972,Salaried,0.83,1106984,0,3,Yes,5.784117745605481,0.9969334098878616
1232459,12.03,72,214,142992,Salaried,0.53,1217327,3,1,Yes,9.155222977509231,0.9998943446988244
1416970,13.14,48,610,95059,Salaried,0.24,116908,1,1,Yes,6.472864841835072,0.9984575889094228
162547,6.8,36,453,16881,Contractual,0.39,245993,2,0,Yes,6.848030685385938,0.9989395815307963
960681,15.0,60,441,179109,Unemployed,0.74,1278744,3,0,Yes,5.345100045223857,0.9952511850280131
1657618,8.52,72,559,147702,Self-Employed,0.89,1652595,2,1,Yes,6.722815615225252,0.9987982999757531
1849678,16.78,60,870,35789,Self-Employed,0.24,505421,0,0,Yes,14.002525701565657,0.9999991705695123
1860578,8.46,72,424,141083,Self-Employed,0.76,851563,0,0,Yes,7.815347681861032,0.9995966682343982
192483,8.29,36,420,103059,Salaried,0.71,850712,1,3,Yes,5.853475809972928,0.997138306241534
708271,6.44,60,416,61151,Salaried,0.67,1850770,4,1,Yes,8.746032030002235,0.9998409339620088
264835,11.66,36,544,194992,Self-Employed,0.86,1166374,1,1,Yes,3.4397885109816473,0.968925148705611
451896,12.78,60,749,124388,Self-Employed,1.02,641142,0,1,No,1.8428864842267747,0.8632897293147441
134896,6.79,60,546,18262,Salaried,0.46,237902,2,1,Yes,5.674178056437777,0.9965782585630818
527095,15.31,60,819,81981,Contractual,1.08,320847,0,1,No,1.7950099352288942,0.8575404115246121
121295,11.44,48,301,135951,Salaried,0.28,474650,3,1,Yes,5.916325602606822,0.9973121591406809
793974,12.29,24,418,138099,Salaried,0.29,63079,3,0,Yes,5.736626416556238,0.9967847393685222
937121,11.29,48,307,96972,Self-Employed,0.39,1594441,2,0,Yes,7.944315905622242,0.9996454533104052
1371831,10.81,84,514,90485,Salaried,0.23,1836222,4,1,Yes,8.299426599252177,0.9997514024484051
1398224,12.72,72,651,69722,Salaried,0.35,1921347,0,2,Yes,7.886281804882246,0.9996242767033966
1755738,7.86,12,631,104499,Salaried,0.22,310258,4,1,Yes,7.863444406166566,0.9996156007681959
1106731,8.18,24,726,196890,Self-Employed,1.0,482450,1,1,No,3.244652089999492,0.9624804668351467
1565448,16.34,24,338,176004,Salaried,0.25,1898238,2,2,Yes,7.7266499625008525,0.9995592755836397
875816,17.35,60,892,21901,Self-Employed,0.92,516379,1,0,Yes,10.699098313623427,0.9999774352336358
424705,10.48,60,486,132473,Salaried,0.15,1736916,1,0,Yes,3.988458880929196,0.981808804588018
1670118,9.25,24,655,23597,Salaried,1.14,1115770,4,1,Yes,24.06817933776892,0.9999999999647367
1906926,13.73,48,899,144631,Unemployed,0.88,1519598,0,0,No,2.673263358708253,0.9354304197068829
1708845,10.9,60,392,78909,Salaried,0.11,112333,0,1,Yes,10.612435096123383,0.9999753925103467
604594,6.3,60,296,87391,Unemployed,0.94,562080,3,3,Yes,9.266479168335412,0.9999054681463553
197718,7.87,48,343,154335,Salaried,0.67,45807,1,0,Yes,5.266495561603006,0.994864838336972
1407563,14.59,48,436,78293,Unemployed,0.96,1566089,2,1,Yes,9.50161052499372,0.9999252742081935
695263,13.91,48,720,171877,Salaried,0.67,1435986,1,0,No,1.822369175825348,0.8608501665730819
1457321,6.33,36,373,26874,Salaried,0.81,1988381,2,0,Yes,21.2348746371958,0.9999999994004698
1058239,8.66,48,638,101402,Salaried,0.96,660501,3,0,No,5.513156196787703,0.9959828454156624
157512,8.77,48,501,29079,Salaried,0.55,1558274,3,0,Yes,5.204174404209223,0.9945364305290236
197443,14.06,72,455,195922,Self-Employed,0.1,628580,1,1,Yes,3.720662321400013,0.9763547171429925
1569163,6.24,48,554,87779,Salaried,1.03,647272,1,0,Yes,8.414887478781939,0.9997785046581356
423616,7.25,60,470,110408,Salaried,0.52,538065,1,2,Yes,5.5548803589111895,0.9961463765855145
707409,15.6,24,469,155090,Salaried,0.65,1086922,2,0,Yes,4.538384164033787,0.9894224144752225
736976,8.14,36,492,135606,Salaried,0.11,841135,2,3,Yes,6.176072400926214,0.9979257358596073
1464447,13.83,12,654,195572,Self-Employed,0.64,1667841,4,0,Yes,4.109905927228846,0.9838556004641847
425037,8.86,24,557,135062,Salaried,1.19,309963,4,1,Yes,4.811759749843282,0.9919320865380744
1094107,7.19,60,307,27100,Self-Employed,0.41,1994549,4,3,Yes,19.10671894218942,0.9999999949643283
857364,8.92,84,648,72021,Self-Employed,0.53,1183493,2,0,No,5.4599750350592196,0.995764355065723
167796,14.67,12,750,165872,Self-Employed,0.86,896618,2,2,No,1.6249797916465711,0.8354807594303342
1390575,16.27,36,472,143126,Salaried,1.0,547578,0,0,Yes,5.738888659875448,0.9967919815413682
1291082,15.96,60,309,107446,Self-Employed,0.56,1423271,2,0,Yes,8.308830333376767,0.9997537286632692
1040198,10.77,24,564,44437,Unemployed,0.44,423915,1,1,Yes,9.761012770889124,0.9999423471240105
748376,14.02,48,737,192747,Self-Employed,1.13,175324,2,2,No,2.77847234457605,0.9415013631988878
319544,8.46,60,546,166014,Salaried,0.84,1933690,2,2,Yes,4.448440456828942,0.9884384387951571
430002,9.52,48,845,35862,Self-Employed,0.23,1707229,1,1,No,3.5458056996263454,0.9719633550273128
748002,16.76,24,553,26669,Self-Employed,0.18,1953025,5,1,Yes,11.459619583286463,0.9999894525889974
1638015,6.16,36,428,136219,Self-Employed,0.63,643784,1,1,Yes,8.166125978510095,0.9997159641384517
640978,7.03,60,473,199844,Salaried,0.34,1551726,3,0,Yes,4.882384196339812,0.9924780851823406
1627363,8.49,48,703,30916,Salaried,0.38,843521,2,1,Yes,17.505963966877985,0.9999999750393185
1629159,6.32,12,504,25878,Self-Employed,1.07,505180,3,2,Yes,23.647943581420513,0.999999999946318
957317,8.18,60,237,17985,Salaried,0.2,409824,4,1,Yes,22.69692382541006,0.9999999998610523
438215,13.0,12,573,56235,Self-Employed,0.89,390857,1,0,Yes,4.580436738685871,0.9898535864217615
371184,11.06,60,415,33931,Salaried,0.4,197345,0,2,Yes,7.670146424606799,0.9995336680625606
1897191,16.71,24,272,107876,Salaried,0.94,803051,4,1,Yes,11.239532667136343,0.999986856008333
1521091,15.81,84,284,15336,Salaried,0.89,1650870,3,1,Yes,35.45380125195618,0.9999999999999996
718234,10.1,36,623,57933,Salaried,0.11,770759,1,2,No,6.191633214230231,0.9979576978545166
428480,9.11,36,413,60536,Unemployed,0.66,1267556,2,2,Yes,7.198264019206202,0.999252675918352
82711,10.56,24,217,84504,Contractual,0.25,1523445,4,1,Yes,7.04363462084635,0.9991278134190843
841971,13.08,36,320,114214,Self-Employed,1.05,1325499,3,0,Yes,7.441561629922775,0.9994139748357289
551157,9.22,72,703,197220,Salaried,1.06,1492832,1,1,No,2.564055775276341,0.9285121376629417
234423,13.49,84,565,128936,Self-Employed,0.56,1798766,0,2,Yes,3.2952737068519777,0.9642663147022568
566349,10.91,36,483,31279,Self-Employed,0.59,1498117,4,2,Yes,10.02874292123576,0.9999558883674585
1802290,12.62,36,340,118751,Salaried,0.43,509163,1,1,Yes,9.373448675519924,0.9999150572979095
962495,11.23,60,404,119433,Salaried,0.89,808062,1,1,Yes,6.897827614645869,0.998991041917488
1756493,9.53,72,321,86386,Self-Employed,0.49,892007,3,1,Yes,11.791755774469628,0.999992433374337
874792,17.38,48,513,101124,Self-Employed,0.39,639724,3,1,Yes,5.672872552509791,0.9965738038641646
1835954,15.16,36,577,120750,Unemployed,0.58,667538,2,0,Yes,6.6600430641821955,0.9987205478947815
183272,7.68,36,653,92485,Salaried,0.2,413151,0,1,No,2.4044920797967237,0.9171692062856677
817836,16.42,48,588,89055,Self-Employed,0.92,1857792,3,1,Yes,5.374714670709112,0.9953891184523161
1036001,11.85,12,555,106911,Salaried,0.11,981226,1,1,Yes,5.513593750876899,0.9959845956971625
752335,16.73,48,398,113618,Salaried,0.81,678387,1,0,Yes,5.636318749376566,0.9964466994601249
857789,15.6,36,887,128892,Salaried,0.3,451069,2,1,No,1.24652965273252,0.7766985493951961
1741985,11.1,60,581,86128,Salaried,0.36,1947175,1,2,Yes,8.976660923276983,0.999873692006301
1176081,6.27,12,702,164180,Salaried,0.8,67359,1,0,No,3.626509014496285,0.974080768799904
52869,9.22,48,303,67495,Salaried,1.19,203460,2,3,Yes,7.012657406721487,0.9991003973698875
831474,12.5,36,498,97806,Self-Employed,0.96,1913616,1,1,Yes,6.012710610800974,0.9975585302532505
504351,13.6,48,412,108185,Self-Employed,0.35,1325831,3,2,Yes,6.185245952149866,0.997944638284032
1410828,9.09,12,626,198581,Salaried,0.29,1211960,1,1,No,4.329864027777079,0.9870018391416331
686584,7.67,48,453,185591,Contractual,1.05,784681,1,1,Yes,5.460667323128098,0.9957672739301456
668467,16.02,48,549,64649,Salaried,0.59,286305,4,1,Yes,6.212983015978592,0.9980007521915731
1188848,17.81,48,704,180596,Salaried,0.25,905352,1,2,No,3.0507076384120726,0.9548130674562529
88467,12.31,48,467,179957,Self-Employed,1.05,891255,3,0,Yes,3.9716468980552766,0.9815060930544149
1908336,8.06,48,431,190441,Salaried,1.0,1960022,1,1,Yes,7.524517925936817,0.999460602331214
1086685,9.27,60,383,110402,Salaried,1.18,1179042,0,1,Yes,7.722394875092843,0.9995573970990238
927844,6.22,36,521,45676,Salaried,1.1,329457,3,1,Yes,10.305746708701871,0.9999665607483376
530047,16.97,60,408,79093,Salaried,1.04,181446,1,0,Yes,5.632303286426527,0.9964324536330778
1757923,7.41,36,520,193836,Self-Employed,0.16,417230,0,0,Yes,5.46723763387606,0.9957948765317497
1157447,12.92,12,624,196871,Salaried,0.21,1653172,3,1,No,4.0310979304553065,0.9825549088675041
989903,9.29,12,667,94414,Salaried,0.73,1881397,1,2,No,5.493245030751089,0.9959023885998304
178391,12.65,36,446,108095,Salaried,0.68,1814099,1,1,Yes,4.3529283886087855,0.9872944370955735
489430,13.82,60,290,87307,Self-Employed,0.6,411377,4,1,Yes,7.570088519057273,0.9994846189525656
1067026,15.96,60,857,110432,Salaried,0.54,1680664,2,1,No,2.514686974789916,0.9251650391029143
1709280,8.48,60,487,46923,Self-Employed,0.57,1449282,3,1,Yes,15.079534854975172,0.9999997174852676
1955279,6.13,48,804,132449,Salaried,0.73,381691,2,1,No,5.4699181106186785,0.9958060859646922
1929072,7.64,36,774,62574,Salaried,0.1,762557,1,1,Yes,10.011928596541694,0.9999551404229494
306687,16.8,24,570,189463,Salaried,0.39,1073078,0,2,Yes,2.841615133297794,0.9448836364820707
1824027,16.49,36,720,136757,Salaried,0.67,35757,2,2,No,5.395150267749853,0.9954819669148195
157450,13.17,36,666,68664,Salaried,0.89,1876119,0,1,No,2.1864150646627056,0.8990229287074277
221890,13.21,12,358,82384,Salaried,0.29,622561,3,1,Yes,5.7431755033339815,0.9968056605440644
488741,13.98,24,582,46027,Contractual,0.7,582933,1,1,Yes,5.580571512373172,0.9962437525263763
331974,8.1,48,339,181536,Salaried,0.89,896650,0,0,Yes,5.339608540454786,0.9952251600140509
1498685,16.97,60,488,49485,Self-Employed,0.59,321199,1,1,Yes,12.127525967464889,0.9999945914600211
166381,11.03,84,463,165528,Salaried,0.13,1168391,1,0,Yes,3.504379295345803,0.9708121169294819
1571701,10.6,72,652,50554,Salaried,0.59,926502,4,5,Yes,13.459531009745357,0.9999985724236864
1670197,12.23,48,645,61922,Salaried,0.43,1732842,3,1,Yes,10.294611699665172,0.9999661863338729
184508,6.56,36,212,28409,Contractual,1.12,1411746,3,0,Yes,8.82974404824762,0.9998537057206995
1828226,8.0,48,589,51639,Salaried,0.24,332336,1,1,Yes,13.260526617479037,0.999998258090024
1961221,14.86,60,732,34692,Salaried,0.82,181549,2,0,Yes,17.6293778392713,0.9999999779373092
1497687,6.99,24,599,104037,Salaried,0.16,167973,3,2,Yes,7.710214495804377,0.9995519754915597
1249386,13.24,36,350,33074,Salaried,0.59,746631,3,2,Yes,16.865308621071943,0.9999999526315133
1391466,8.94,60,421,161621,Salaried,0.71,1100597,4,2,Yes,8.011831438983796,0.9996685928576174
1672241,10.67,36,578,44963,Salaried,0.43,29092,0,2,Yes,13.960280567726059,0.999999134779486
890477,9.46,48,880,67265,Salaried,0.6,918746,0,2,No,3.9231689338189746,0.9806052758964604
410032,10.27,48,372,31061,Salaried,0.28,1417563,3,0,Yes,8.596425512164235,0.9998152690766725
1096811,14.63,24,292,174882,Self-Employed,0.43,657191,2,4,Yes,8.414349441337588,0.9997783854796999
1468175,9.57,36,808,128502,Salaried,0.78,312865,1,1,No,3.9620925666526587,0.9813318637437206
1759536,12.8,36,865,37800,Salaried,0.43,290655,1,0,Yes,13.119904761904762,0.9999979950807389
1848596,11.71,12,625,131192,Salaried,1.09,72782,1,2,Yes,6.937396985588552,0.9990301482255352
929611,13.96,12,394,122228,Self-Employed,0.79,883435,3,1,Yes,6.99433126070404,0.9990837743733537
1270412,17.24,60,690,43054,Salaried,0.58,1984382,1,0,Yes,9.447556123318,0.9999211241138511
779903,14.79,36,384,191469,Salaried,0.14,1890576,0,0,Yes,4.7054779703241785,0.9910354995316951
95714,8.58,48,616,28233,Salaried,0.65,1969312,1,0,No,3.1020438848156413,0.9569769746176272
1024339,6.37,36,370,171140,Salaried,0.94,1412782,5,0,Yes,7.440782536714581,0.9994135183574759
1725810,9.15,72,814,80727,Salaried,0.39,1939309,1,1,Yes,6.76700477535397,0.9988501861861461
1994624,13.14,36,683,105610,Self-Employed,0.99,1362227,0,0,Yes,6.637008900672284,0.9986907737756037
680271,6.62,36,436,85453,Self-Employed,0.38,1697141,3,1,Yes,7.128561950233852,0.9991987707928627
1565536,11.96,72,337,119135,Self-Employed,1.01,1702863,2,0,Yes,8.879590436619521,0.9998608182086793
1810427,13.16,60,810,171904,Salaried,0.19,207580,1,2,No,3.5388182784189626,0.9717723144285764
174123,10.01,24,719,123464,Salaried,1.05,769032,1,0,No,1.5189275146331453,0.8203804973763462
986093,15.25,60,294,28682,Salaried,0.65,1672992,4,3,Yes,16.863227750273108,0.9999999525328431
1404204,7.28,36,642,169455,Salaried,0.43,1321403,1,1,No,4.731310141335458,0.991262109075988
1181565,6.9,36,605,73160,Salaried,0.39,547952,2,0,Yes,7.276127118644068,0.9993086184662285
1396932,14.74,24,841,38666,Self-Employed,0.58,1675228,2,1,Yes,10.732119053776788,0.9999781681552533
879957,11.95,12,836,73817,Salaried,1.2,1823948,1,0,No,3.400403847803803,0.9677171541583374
228274,14.26,60,319,106198,Salaried,0.34,164244,4,2,Yes,6.502520618718494,0.9985025912275465
737995,11.22,36,710,180714,Salaried,0.21,476857,1,1,No,2.3741319764932434,0.9148333487716244
1423928,8.96,36,505,56830,Salaried,0.74,1112916,0,1,Yes,10.916109683852426,0.9999818370698684
1918836,15.83,60,484,25234,Salaried,0.64,1660100,2,0,Yes,25.80934026842091,0.9999999999938178
461927,15.59,60,681,72616,Self-Employed,0.68,11017,0,1,No,2.971202012412324,0.9512560421351783
839852,14.34,24,526,24221,Salaried,0.83,1871621,3,1,Yes,13.779361587052557,0.9999989631907854
1981760,9.27,48,678,157482,Self-Employed,0.39,1834743,0,0,No,4.878712405227264,0.9924506244035437
181373,13.08,24,248,16051,Self-Employed,1.1,1003634,5,1,Yes,10.1599383215999,0.9999613118424225
1537028,10.33,60,644,125529,Self-Employed,0.58,994424,3,0,No,5.704488369221455,0.9966800774179134
165294,7.1,48,594,91918,Salaried,0.24,554636,1,4,Yes,4.403816350805428,0.9879172049652912
1085362,17.01,84,803,93116,Salaried,0.92,1458240,2,1,No,3.7173061342841187,0.9762771115936174
1558027,7.64,12,321,137226,Salaried,0.81,271635,2,1,Yes,9.183452436127265,0.9998972852835853
698307,17.4,12,401,59757,Self-Employed,0.45,209720,2,6,Yes,9.525733219539134,0.9999270550978674
115726,11.35,36,609,136008,Salaried,0.78,121070,1,0,No,2.2314295923769194,0.9030366084000072
191564,8.22,36,377,197329,Contractual,0.34,1800493,4,1,Yes,5.672235449427099,0.9965716278145227
1476388,12.5,24,870,146379,Salaried,0.59,1893767,1,1,No,2.620152610688692,0.9321473594811235
318246,16.48,72,375,71889,Salaried,1.09,918472,4,3,Yes,7.140739111686072,0.9992084606502526
1804272,14.79,24,331,50944,Salaried,0.25,262512,0,1,Yes,15.082531407035175,0.9999997183305703
168015,15.68,36,742,114555,Salaried,0.53,35010,2,0,No,0.8253359521627166,0.6953678392375228
1839250,13.91,60,461,53134,Salaried,1.0,1608715,2,2,Yes,14.715427002170616,0.999999593396533
304079,14.31,36,553,173395,Self-Employed,1.17,1695625,1,2,Yes,3.7716034055191905,0.977502648398207
600929,16.19,60,604,40954,Self-Employed,0.6,1991576,4,1,Yes,6.952813603880776,0.9990449712268499
739944,9.0,12,779,104959,Self-Employed,0.66,778928,2,0,No,2.7389515525109807,0.9392863338578231
738105,11.87,36,239,19992,Contractual,0.73,1962160,4,0,Yes,17.2888387354942,0.9999999689863611
563758,8.65,12,804,16961,Self-Employed,1.13,1734872,2,1,Yes,10.962713155670855,0.9999826640901122
1033609,17.85,12,538,27497,Salaried,1.04,1651722,3,0,Yes,13.925464759791977,0.9999991041256387
1464466,17.33,72,515,178623,Self-Employed,0.29,591293,3,2,Yes,5.8814258830049875,0.9972169638279561
1067703,6.47,24,410,28255,Salaried,0.58,37493,1,0,Yes,15.629265823158141,0.9999998369593018
495101,14.47,48,452,150639,Salaried,0.61,725155,0,1,Yes,4.4041682997099025,0.987921405388013
86631,17.1,36,401,63847,Self-Employed,0.97,1740326,1,2,Yes,4.8600559305840525,0.9923095509536485
1865153,8.17,36,490,194075,Salaried,0.76,534580,2,0,Yes,6.5063092661771655,0.9985082452013125
1171567,12.82,72,862,35389,Salaried,0.82,1927385,2,0,Yes,9.471286661580338,0.9999229737042252
1102590,16.99,12,260,190595,Salaried,1.2,683725,4,0,Yes,7.49966340057889,0.9994470353696936
1371813,6.41,48,788,138802,Salaried,0.18,523238,1,0,No,3.32280429916956,0.9652029003640493
1116646,14.37,84,265,76576,Contractual,0.35,934711,3,1,Yes,10.167157856247389,0.999961590136403
1920785,9.57,48,353,58919,Salaried,0.55,1150311,4,1,Yes,15.372630348444476,0.9999997892578649
1155534,17.09,72,306,18358,Salaried,0.48,1595776,4,0,Yes,23.891164850927844,0.9999999999579081
1180650,17.65,12,395,103535,Salaried,0.12,1020021,1,0,Yes,6.748183714041951,0.9988283661306635
1633593,17.33,36,722,120982,Salaried,0.2,1129347,2,0,No,4.366666515128972,0.9874656212752156
1853649,11.69,36,323,20698,Contractual,0.85,1760508,3,0,Yes,32.102907446774246,0.9999999999999887
1274665,16.34,60,300,81809,Salaried,1.07,631581,0,1,Yes,9.640629559909872,0.999934972128645
247392,16.13,84,706,108079,Salaried,0.67,1147659,1,1,No,1.6505310266872688,0.8389628072817168
208823,9.83,36,677,70805,Self-Employed,0.69,1686519,2,1,No,2.8716140691570744,0.9464252475556002
1073904,15.95,48,360,177421,Contractual,0.38,1026850,3,1,Yes,6.5386905317484025,0.9985557077474054
1728728,6.44,24,808,196320,Self-Employed,0.94,936780,2,0,No,3.3010325998370007,0.964464217989843
1491578,13.16,48,612,90033,Self-Employed,0.93,621747,1,1,Yes,7.225437628425134,0.999272695408415
1832005,8.76,36,892,113239,Salaried,0.75,398750,1,1,No,4.603464795697595,0.9900822780467479
548863,7.45,84,717,145407,Salaried,0.33,747365,0,1,No,2.3735667574463406,0.914789300367625
417654,6.92,48,776,59041,Salaried,0.21,1281258,2,2,No,3.569522998142534,0.9726024812965984
629036,14.36,36,372,46954,Contractual,0.17,428886,2,1,Yes,8.47039028268802,0.9997904608251208
580089,10.08,24,440,23002,Salaried,0.75,979651,1,2,Yes,12.12572037214155,0.9999945816856177
1248838,14.7,24,881,84783,Salaried,1.01,229171,2,2,No,4.48794483563922,0.9888812879818877
1541481,6.78,24,437,122524,Salaried,1.04,1422415,3,1,Yes,8.75531605236525,0.9998424036689759
285362,9.78,36,420,139857,Salaried,0.61,167558,2,3,Yes,5.9411152319869585,0.997377798057013
1542785,12.47,72,607,34738,Salaried,0.96,983061,2,1,Yes,15.898441485788856,0.9999998754354287
1652456,15.49,48,412,25703,Unemployed,1.14,296412,3,0,Yes,23.432284901892128,0.9999999999333979
847079,9.83,48,814,128776,Salaried,0.4,107338,2,0,No,2.074211136650722,0.8883712539627624
714076,13.51,24,636,195494,Self-Employed,0.54,474551,2,1,No,3.1259690953857064,0.9579513251409091
269963,16.63,72,874,158464,Self-Employed,1.12,288480,1,0,No,-0.46674627254981144,0.3853866458101054
530761,13.39,60,635,59724,Salaried,0.47,790073,4,2,Yes,5.488235583684951,0.9958818950760504
1347286,8.8,12,264,47299,Salaried,1.11,1135708,5,2,Yes,15.916001663178221,0.999999877603711
270984,6.29,60,474,30641,Salaried,1.18,1343679,1,1,Yes,6.960984340154259,0.9990527353607696
1995635,16.44,48,408,94534,Salaried,0.83,144378,1,0,Yes,9.915070641250765,0.9999505782557799
1955324,6.26,12,342,21305,Self-Employed,1.0,177254,4,1,Yes,33.69164476257529,0.9999999999999976
1880931,16.5,36,491,33782,Salaried,0.92,598411,2,1,Yes,20.086549227399203,0.9999999981097358
314512,12.35,36,239,93257,Salaried,0.87,1498118,4,2,Yes,8.04059223615028,0.9996779856030534
651863,17.27,24,522,92963,Salaried,0.44,1800831,3,1,Yes,5.1204541287035354,0.9940621589355879
1367375,15.59,72,399,136987,Contractual,0.16,1594362,2,1,Yes,7.069369311199846,0.9991499536826898
1336125,17.98,60,843,166638,Self-Employed,0.48,1643062,2,1,No,1.9691054021291663,0.8775149920920722
1692895,10.21,48,427,139591,Self-Employed,0.83,1549161,0,0,Yes,7.349427729342628,0.9993574529298437
1582875,15.21,36,751,82766,Self-Employed,0.21,27197,2,0,No,5.943910289249208,0.9973850978899663
1710786,10.82,36,668,21511,Salaried,0.11,676079,0,2,Yes,25.621558845861806,0.9999999999925406
498982,11.76,48,229,129816,Self-Employed,0.25,1007705,4,2,Yes,8.083129044185617,0.9996913916930201
1222622,13.53,48,471,172249,Salaried,0.89,108775,3,1,Yes,6.147897558186115,0.9978665891627555
456619,16.48,12,583,19765,Self-Employed,1.17,1860040,3,0,Yes,9.295387638080781,0.999908161547983
1130673,17.81,48,277,166426,Self-Employed,1.18,846056,0,4,Yes,8.355987828424245,0.9997650699590123
1046161,15.22,60,405,38929,Salaried,0.64,864609,4,1,Yes,12.699736075076851,0.9999969480783818
